sentence_id,screening,label,text
27584,-3,0,"I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the -- the -- the turmoil with Israel."
8225,-3,0,"Here again, may I indicate that Senator Kennedy and I are not in disagreement as to the aims."
2074,-3,0,"Ultimately, we're going to have to make some decisions."
25583,-3,0,"I want to thank the League of Women Voters, the good citizens of Kansas City, and President Reagan for agreeing to debate this evening."
3288,-3,0,"And I can assure you that if we had not taken the strong and forceful action that we did, we would have been uh - criticized very, very uh - severely for sitting back and not moving."
19723,-3,0,It could reduce Saddam Hussein's abilities to threaten Kuwait and his other neighbors again.
13511,-3,0,There have been several indications that our prestige is not as high as it once was.
16298,-3,0,"An administration which wants to billions on weapons systems that we don't need and can't afford, and now confronts us with a very serious problem, and plants that are supposed to be producing tritium and plutonium and providing the necessary materials for existing weapons."
24075,-3,0,"I know it's not popular, and I understand the nature of your question."
1089,-3,0,I think the matter is settled once and for all.
5493,-3,0,"They're innocent victims of greed and excess on Wall Street and as well as Washington, D.C. And they're angry, and they have every reason to be angry."
23882,-3,0,I would hate to be running for president and think that the only way I could win would be to convince everybody how horrible things are.
7999,-3,0,"Secondly, Mr. Nixon has continued to state - and he stated it last week - these fantastic figures of what the Democratic budget would c- uh - platform would cost."
27512,-3,0,I think they noticed that as well.
16535,-3,0,"But with these projections, we will have a balanced budget by fiscal year 1981, if I'm elected president."
11227,-3,0,"Now, the G-8 is one of those, but there are many others."
17393,-3,0,And I think this is something the American people see.
10873,-3,0,It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades.
14456,-3,0,"It is a serious problem, but I don't see it as the kind of terrible, terrible problem that the S&L problem was."
15723,-3,0,"Well, Andrea, we've just had another example of why the Vice President's mathematics just don't add up."
12009,-3,0,And I'm going to make it a priority.
6472,-3,0,"I will hunt them down, and we'll kill them, we'll capture them."
17256,-3,0,"So, it does play a part in my life."
28171,-3,0,"Now, we have a big difference on this."
16284,-3,0,"In terms of regional tensions, we have now gotten the attention of the Soviet Union."
13811,-3,0,And all you hear about is how bad things are.
13973,-3,0,"If I wanted to do that, why would I run for president, Jim?"
1985,-3,0,"Now, if you take such an unbalanced approach, then that means you are going to be gutting our investments in schools and education."
15525,-3,0,"You know, the American people are fair."
33659,-3,0,"Well, let me translate that, if I can, Chris, because..."
31891,-3,0,Certainly I'm not proud of it.
1040,-3,0,"But I think uh - uh - a balanced approach, with everybody being part of it and a striving for unselfishness, could help as it did in 1973 to let people sacrifice for their own country."
16228,-3,0,The American people are up to here with debates.
7418,-3,0,I've never seen members of a party locked out of meetings the way they're locked out today.
12736,-3,0,So that is my answer to this question.
18715,-3,0,"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense."
7658,-3,0,I have talked to Negro mothers.
20850,-3,0,"But if not, instead of continuing to subsidize failure, the money will go to -- the federal money will go to the parents for public school or charter school or tutorial or Catholic school."
29960,-3,0,It was very easy to do.
15175,-3,0,"Yes, I'd like to respond very much."
14213,-3,0,"The mistake that was made was making the ""read my lips"" promise in the first place just to get elected, knowing what the size of the deficit was."
26255,-3,0,"We ought to reach out, make certain everybody has a chance to participate."
19768,-3,0,And I don't intend to politicize it.
22802,-3,0,"Sorry, time for diplomacy is over."
20703,-3,0,We have too much polling and focus groups going on in Washington today.
15421,-3,0,I think the result of this debate indicates that that fact is true.
24035,-3,0,"But we are there, and I think this insurance policy is necessary."
12270,-3,0,"In other words, there are practical things we can do."
3160,-3,0,This has got to be stopped.
29851,-3,0,"But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods."
26342,-3,0,"So yes, I think it should be expanded."
